,series_id,night,onset,wakeup,sleeping_hours
3218,b7188813d58a,8,21,6,9.63
3219,b7188813d58a,9,22,6,8.3
3220,b7188813d58a,10,22,6,8.05
3221,b7188813d58a,11,23,6,7.5
3222,b7188813d58a,12,21,6,9.12
3223,b7188813d58a,14,21,5,8.02
3224,b7188813d58a,15,21,6,9.57
3225,b737f8c78ec5,1,23,8,9.1
3226,b737f8c78ec5,2,1,9,8.02
3227,b737f8c78ec5,3,0,6,6.32
3228,b737f8c78ec5,4,23,6,7.33
3229,b737f8c78ec5,5,22,6,8.33
3230,b737f8c78ec5,6,23,6,7.52
3231,b737f8c78ec5,7,23,6,7.02
3232,b737f8c78ec5,8,21,9,12.58
3233,b737f8c78ec5,9,2,9,7.55
3234,b737f8c78ec5,10,23,6,7.12
3235,b737f8c78ec5,11,21,6,9.15
3236,b737f8c78ec5,12,21,6,9.42
3237,b737f8c78ec5,13,0,6,6.08
3238,b737f8c78ec5,14,0,6,6.05
3239,b737f8c78ec5,15,22,9,11.05
3240,b737f8c78ec5,16,0,10,10.3
3241,b737f8c78ec5,17,1,6,5.45
3242,b737f8c78ec5,18,23,6,7.42
3243,b737f8c78ec5,19,20,6,10.23
3244,b737f8c78ec5,20,22,6,8.07
3245,b737f8c78ec5,22,0,8,8.75
3246,b737f8c78ec5,23,1,8,7.15
3247,b737f8c78ec5,24,23,6,7.08
3248,b737f8c78ec5,25,23,6,7.32
3249,b737f8c78ec5,26,0,9,9.15
3250,b750c8c1556c,1,1,7,6.4
3251,b750c8c1556c,2,2,6,4.32
3252,b750c8c1556c,3,0,7,7.33
3253,b750c8c1556c,4,1,12,11.5
3254,b750c8c1556c,5,3,10,7.33
3255,b750c8c1556c,9,0,7,7.55
3256,b750c8c1556c,11,2,12,10.08
3257,b750c8c1556c,16,3,13,10.22
3258,b750c8c1556c,17,3,13,10.17
3259,b750c8c1556c,18,4,13,9.05
3260,b750c8c1556c,19,5,13,8.52
3261,b750c8c1556c,20,3,7,4.55
3262,b750c8c1556c,21,2,7,5.75
3263,b750c8c1556c,22,5,7,2.45
3264,b750c8c1556c,23,17,20,3.45
3265,b7fc34995d0f,2,21,7,10.78
3266,b7fc34995d0f,3,23,7,8.87
3267,b7fc34995d0f,5,22,8,10.17
3268,b84960841a75,1,21,7,10.5
3269,b84960841a75,8,22,7,9.25
3270,b84960841a75,9,23,7,8.23
3271,b84960841a75,10,22,7,9.38
3272,b84960841a75,17,22,7,9.23
3273,b84960841a75,18,22,7,9.45
3274,b84960841a75,19,0,7,7.4
3275,ba8083a2c3b8,1,1,7,6.25
3276,ba8083a2c3b8,2,0,5,5.17
3277,ba8083a2c3b8,3,22,8,10.43
3278,ba8083a2c3b8,5,2,6,4.23
3279,ba8083a2c3b8,6,1,6,5.02
3280,bb5612895813,1,21,6,9.07
3281,bb5612895813,2,0,7,7.43
3282,bb5612895813,3,20,7,11.62
3283,bb5612895813,4,20,7,11.25
3284,bb5612895813,5,20,6,10.75
3285,bb5612895813,8,22,8,10.83
3286,bb5612895813,10,21,7,10.13
3287,bb5612895813,11,21,7,10.08
3288,bb5612895813,12,20,6,10.12
3289,bb5612895813,13,21,7,10.68
3290,bb5612895813,15,22,6,8.47
3291,bb5612895813,16,22,6,8.12
3292,bb5612895813,19,21,6,9.77
3293,bccf2f2819f8,1,23,5,6.12
3294,bccf2f2819f8,2,22,6,8.02
3295,bccf2f2819f8,3,22,7,9.53
3296,bccf2f2819f8,4,22,7,9.22
3297,bccf2f2819f8,5,23,7,8.07
3298,bccf2f2819f8,6,3,7,4.28
3299,bccf2f2819f8,7,23,7,8.22
3300,bccf2f2819f8,8,22,3,5.25
3301,bccf2f2819f8,10,23,6,7.73
3302,bccf2f2819f8,11,22,6,8.75
3303,bccf2f2819f8,12,22,5,7.03
3304,bccf2f2819f8,13,20,5,9.0
3305,bccf2f2819f8,14,22,7,9.23
3306,bccf2f2819f8,15,20,7,11.02
3307,bccf2f2819f8,16,19,9,14.57
3308,bccf2f2819f8,17,21,6,9.13
3309,bccf2f2819f8,18,22,6,8.2
3310,bccf2f2819f8,19,21,6,9.18
3311,bccf2f2819f8,20,21,5,8.48
3312,bccf2f2819f8,22,1,4,3.47
3313,bdfce9ce62b9,1,23,3,4.23
3314,bdfce9ce62b9,2,23,5,6.07
3315,bdfce9ce62b9,4,23,6,7.08
3316,bdfce9ce62b9,5,0,6,6.55
3317,bdfce9ce62b9,6,23,7,8.32
3318,bdfce9ce62b9,7,22,5,7.07
3319,bdfce9ce62b9,8,22,5,7.48
3320,bdfce9ce62b9,9,22,4,6.83
3321,bdfce9ce62b9,10,22,5,7.02
3322,bdfce9ce62b9,11,0,6,6.1
3323,bdfce9ce62b9,12,1,7,6.58
3324,bdfce9ce62b9,13,22,6,8.47
3325,bdfce9ce62b9,14,0,6,6.08
3326,bdfce9ce62b9,15,0,8,8.28
3327,bdfce9ce62b9,16,2,7,5.03
3328,bdfce9ce62b9,17,0,7,7.03
3329,bdfce9ce62b9,18,1,9,8.07
3330,bdfce9ce62b9,19,1,8,7.4
3331,bdfce9ce62b9,20,1,9,8.27
3332,bdfce9ce62b9,21,23,4,5.73
3333,bdfce9ce62b9,22,22,5,7.27
3334,bf00506437aa,1,21,6,9.15
3335,bf00506437aa,2,21,6,9.18
3336,bf00506437aa,3,23,7,8.18
3337,bf00506437aa,4,21,7,10.18
3338,bf00506437aa,5,19,6,11.23
3339,bf00506437aa,6,18,6,12.07
3340,bf00506437aa,7,21,6,9.8
3341,bf00506437aa,8,22,6,8.62
3342,bf00506437aa,10,20,7,11.63
3343,bf00506437aa,11,21,7,10.05
3344,bf00506437aa,13,21,6,9.2
3345,bf00506437aa,14,20,8,12.8
3346,bf00506437aa,15,20,6,10.0
3347,bf00506437aa,16,21,7,10.22
3348,bf00506437aa,17,21,6,9.45
3349,bf00506437aa,18,20,6,10.17
3350,bf00506437aa,19,20,6,10.5
3351,bf00506437aa,20,21,7,10.18
3352,bf00506437aa,21,21,7,10.2
3353,bf00506437aa,22,21,6,9.52
3354,bf00506437aa,23,20,7,11.02
3355,bf00506437aa,24,20,7,11.57
3356,bf00506437aa,25,20,7,11.62
3357,bf00506437aa,26,20,7,11.05
3358,bf00506437aa,27,20,6,10.15
3359,bf00506437aa,28,21,6,9.0
3360,bf00506437aa,29,21,6,9.38
3361,bf00506437aa,30,20,6,10.07
3362,bf00506437aa,31,21,7,10.33
3363,bfa54bd26187,1,20,7,11.1
3364,bfa54bd26187,2,21,8,11.48
3365,bfa54bd26187,3,21,7,10.37
3366,bfa54bd26187,4,20,7,11.35
3367,bfa54bd26187,5,21,7,10.32
3368,bfa54bd26187,6,21,6,9.65
3369,bfa54bd26187,7,20,7,11.05
3370,bfa54bd26187,8,22,7,9.18
3371,bfa54bd26187,9,22,8,10.23
3372,bfa54bd26187,10,22,7,9.75
3373,bfa54bd26187,11,20,7,11.07
3374,bfa54bd26187,12,22,6,8.68
3375,bfa54bd26187,13,21,7,10.38
3376,bfa54bd26187,14,21,7,10.08
3377,bfa54bd26187,15,20,7,11.13
3378,bfa54bd26187,16,21,7,10.47
3379,bfa54bd26187,17,22,7,9.05
3380,bfa54bd26187,18,21,7,10.43
3381,bfa54bd26187,19,21,7,10.13
3382,bfa54bd26187,20,20,6,10.05
3383,bfa54bd26187,21,21,7,10.07
3384,bfe41e96d12f,1,21,6,9.28
3385,bfe41e96d12f,2,21,6,9.35
3386,bfe41e96d12f,3,20,6,10.52
3387,bfe41e96d12f,4,20,9,13.8
3388,bfe41e96d12f,5,2,8,6.32
3389,bfe41e96d12f,6,18,6,12.57
3390,bfe41e96d12f,7,21,6,9.23
3391,bfe41e96d12f,8,20,5,9.23
3392,bfe41e96d12f,9,20,5,9.73
3393,bfe41e96d12f,10,20,6,10.45
3394,bfe41e96d12f,11,20,7,11.47
3395,bfe41e96d12f,12,21,8,11.07
3396,bfe41e96d12f,13,21,6,9.12
3397,bfe41e96d12f,14,21,6,9.05
3398,bfe41e96d12f,15,21,6,9.05
3399,bfe41e96d12f,16,20,6,10.32
3400,bfe41e96d12f,17,20,6,10.68
3401,bfe41e96d12f,18,20,7,11.48
3402,bfe41e96d12f,19,22,7,9.12
3403,bfe41e96d12f,20,20,6,10.25
3404,bfe41e96d12f,21,21,6,9.07
3405,bfe41e96d12f,22,20,8,12.45
3406,c107b5789660,1,23,8,9.37
3407,c289c8a823e0,1,21,7,10.83
3408,c289c8a823e0,2,22,8,10.18
3409,c289c8a823e0,4,22,7,9.15
3410,c289c8a823e0,5,22,6,8.48
3411,c289c8a823e0,6,23,6,7.03
3412,c289c8a823e0,7,22,6,8.43
3413,c289c8a823e0,8,23,7,8.68
3414,c289c8a823e0,9,22,8,10.32
3415,c289c8a823e0,10,23,8,9.12
3416,c289c8a823e0,11,23,7,8.32
3417,c289c8a823e0,12,22,6,8.5
3418,c289c8a823e0,15,0,7,7.35
3419,c289c8a823e0,16,0,7,7.25
3420,c289c8a823e0,17,23,9,10.12
3421,c289c8a823e0,18,20,8,12.5
3422,c289c8a823e0,19,23,7,8.53
3423,c289c8a823e0,20,22,7,9.75
3424,c289c8a823e0,21,23,7,8.77
3425,c289c8a823e0,22,22,7,9.03
3426,c289c8a823e0,23,1,7,6.6
3427,c289c8a823e0,24,1,8,7.63
3428,c289c8a823e0,25,21,8,11.13
3429,c289c8a823e0,26,23,5,6.43
3430,c289c8a823e0,27,22,9,11.45
3431,c289c8a823e0,28,22,8,10.18
3432,c289c8a823e0,29,22,8,10.0
3433,c289c8a823e0,30,0,7,7.7
3434,c289c8a823e0,31,1,9,8.08
3435,c289c8a823e0,32,23,8,9.6
3436,c3072a759efb,2,19,7,12.23
3437,c3072a759efb,3,23,8,9.25
3438,c3072a759efb,16,20,7,11.2
3439,c3072a759efb,17,22,7,9.6
3440,c3072a759efb,18,23,7,8.3
3441,c3072a759efb,19,20,8,12.07
3442,c3072a759efb,20,3,10,7.18
3443,c3072a759efb,21,22,7,9.33
3444,c3072a759efb,22,22,8,10.27
3445,c38707ef76df,1,22,9,11.55
3446,c38707ef76df,2,21,7,10.08
3447,c38707ef76df,3,22,8,10.2
3448,c38707ef76df,4,0,9,9.68
3449,c38707ef76df,5,0,9,9.15
3450,c38707ef76df,6,22,8,10.0
3451,c38707ef76df,8,21,7,10.3
3452,c38707ef76df,9,22,7,9.23
3453,c38707ef76df,10,23,9,10.08
3454,c38707ef76df,12,4,14,10.2
3455,c38707ef76df,13,3,11,8.1
3456,c38707ef76df,14,23,9,10.17
3457,c38707ef76df,15,21,7,10.12
3458,c38707ef76df,16,0,7,7.63
3459,c38707ef76df,17,22,9,11.58
3460,c38707ef76df,18,1,11,10.3
3461,c38707ef76df,19,5,11,6.05
3462,c38707ef76df,20,23,9,10.32
3463,c38707ef76df,21,22,7,9.5
3464,c38707ef76df,22,21,7,10.42
3465,c38707ef76df,23,22,7,9.45
3466,c38707ef76df,24,22,8,10.18
3467,c38707ef76df,25,22,8,10.08
3468,c38707ef76df,26,23,9,10.2
3469,c38707ef76df,27,21,8,11.68
3470,c38707ef76df,28,22,7,9.8
3471,c38707ef76df,29,22,7,9.03
3472,c38707ef76df,31,21,8,11.67
3473,c38707ef76df,32,1,9,8.67
3474,c38707ef76df,33,23,10,11.17
3475,c535634d7dcd,1,22,8,10.82
3476,c535634d7dcd,2,21,2,5.32
3477,c535634d7dcd,3,22,8,10.72
3478,c535634d7dcd,4,19,6,11.45
3479,c535634d7dcd,5,18,7,13.25
3480,c535634d7dcd,6,22,7,9.38
3481,c535634d7dcd,7,23,7,8.18
3482,c535634d7dcd,8,21,5,8.42
3483,c5365a55ebb7,1,23,6,7.07
3484,c6788e579967,1,21,6,9.58
3485,c6788e579967,2,21,6,9.02
3486,c6788e579967,3,21,6,9.5
3487,c6788e579967,4,21,5,8.43
3488,c6788e579967,5,0,11,11.05
3489,c6788e579967,6,1,10,9.15
3490,c6788e579967,7,21,6,9.55
3491,c6788e579967,8,21,6,9.57
3492,c6788e579967,9,21,6,9.18
3493,c6788e579967,10,21,5,8.13
3494,c6788e579967,11,20,8,12.0
3495,c6788e579967,12,0,9,9.0
3496,c6788e579967,13,1,10,9.42
3497,c6788e579967,14,22,6,8.0
3498,c6788e579967,15,21,6,9.68
3499,c6788e579967,16,22,6,8.12
3500,c6788e579967,17,21,6,9.57
3501,c6788e579967,18,21,8,11.18
3502,c6788e579967,19,1,8,7.15
3503,c6788e579967,20,1,8,7.52
3504,c6788e579967,21,22,6,8.05
3505,c6788e579967,22,21,6,9.63
3506,c6788e579967,23,21,8,11.05
3507,c68260cc9e8f,1,0,5,5.73
3508,c68260cc9e8f,2,23,5,6.57
3509,c68260cc9e8f,3,22,7,9.2
3510,c68260cc9e8f,4,1,10,9.12
3511,c68260cc9e8f,5,0,10,10.42
3512,c68260cc9e8f,6,23,5,6.47
3513,c68260cc9e8f,7,0,6,6.17
3514,c68260cc9e8f,8,22,5,7.0
3515,c68260cc9e8f,9,0,5,5.38
3516,c68260cc9e8f,10,1,6,5.88
3517,c68260cc9e8f,11,2,9,7.13
3518,c68260cc9e8f,12,0,10,10.4
3519,c68260cc9e8f,13,0,5,5.25
3520,c68260cc9e8f,14,0,5,5.02
3521,c68260cc9e8f,15,0,6,6.02
3522,c68260cc9e8f,16,0,5,5.55
3523,c68260cc9e8f,17,20,6,10.42
3524,c68260cc9e8f,18,3,9,6.38
3525,c75b4b207bea,1,20,6,10.15
3526,c75b4b207bea,2,21,6,9.63
3527,c75b4b207bea,3,21,6,9.23
3528,c75b4b207bea,4,21,6,9.27
3529,c75b4b207bea,5,20,6,10.13
3530,c75b4b207bea,6,20,5,9.62
3531,c75b4b207bea,8,20,6,10.03
3532,c75b4b207bea,9,21,6,9.75
3533,c75b4b207bea,10,22,6,8.02
3534,c75b4b207bea,11,21,5,8.82
3535,c75b4b207bea,14,21,6,9.45
3536,c75b4b207bea,15,21,7,10.08
3537,c75b4b207bea,16,21,6,9.27
3538,c75b4b207bea,17,20,6,10.48
3539,c75b4b207bea,18,23,6,7.12
3540,c75b4b207bea,19,21,1,4.0
3541,c75b4b207bea,20,22,7,9.6
3542,c75b4b207bea,21,21,6,9.48
3543,c75b4b207bea,23,22,6,8.05
3544,c75b4b207bea,24,20,6,10.08
3545,c75b4b207bea,25,21,6,9.68
3546,c75b4b207bea,26,20,7,11.1
3547,c75b4b207bea,27,22,6,8.47
3548,c7b2155a4a47,1,22,1,3.72
3549,c7b2155a4a47,2,16,5,13.12
3550,c7b2155a4a47,3,16,2,10.38
3551,c7b2155a4a47,4,16,5,13.33
3552,c7b2155a4a47,5,15,3,12.25
3553,c7b2155a4a47,6,16,3,11.1
3554,c7b2155a4a47,7,16,3,11.5
3555,c7b2155a4a47,8,16,1,9.27
3556,c7b2155a4a47,9,23,8,9.07
3557,c7b2155a4a47,10,21,7,10.45
3558,c7b2155a4a47,11,20,7,11.05
3559,c7b2155a4a47,13,22,7,9.02
3560,c7b2155a4a47,14,22,8,10.88
3561,c7b2155a4a47,15,22,8,10.03
3562,c7b2155a4a47,16,21,8,11.05
3563,c7b2155a4a47,17,22,9,11.08
3564,c7b2155a4a47,18,20,7,11.1
3565,c7b2155a4a47,19,21,8,11.12
3566,c7b2155a4a47,21,23,9,10.18
3567,c7b2155a4a47,22,23,7,8.27
3568,c7b2155a4a47,23,22,9,11.25
3569,c7d693f24684,10,23,7,8.48
3570,c7d693f24684,12,23,8,9.73
3571,c7d693f24684,16,23,8,9.43
3572,c7d693f24684,18,23,7,8.8
3573,c7d693f24684,19,23,7,8.13
3574,c7d693f24684,20,23,6,7.12
3575,c7d693f24684,21,23,6,7.12
3576,c7d693f24684,22,23,6,7.02
3577,c7d693f24684,23,23,8,9.38
3578,c8053490cec2,1,23,7,8.63
3579,c8053490cec2,2,23,9,10.3
3580,c8053490cec2,3,21,8,11.5
3581,c8053490cec2,4,22,7,9.08
3582,c8053490cec2,5,20,7,11.43
3583,c8053490cec2,6,22,8,10.23
3584,c8053490cec2,7,22,7,9.43
3585,c8053490cec2,9,23,8,9.68
3586,c8053490cec2,10,22,7,9.82
3587,c8053490cec2,11,22,2,4.92
3588,c8053490cec2,15,22,7,9.15
3589,c8053490cec2,20,21,7,10.25
3590,c8053490cec2,21,22,8,10.35
3591,c908a0ad3e31,1,23,7,8.13
3592,c908a0ad3e31,2,0,13,13.02
3593,c908a0ad3e31,3,23,6,7.25
3594,c908a0ad3e31,4,23,5,6.7
3595,c908a0ad3e31,5,22,5,7.13
3596,c908a0ad3e31,6,23,6,7.32
3597,c908a0ad3e31,7,23,6,7.62
3598,c908a0ad3e31,8,1,8,7.43
3599,c908a0ad3e31,9,0,8,8.02
3600,c908a0ad3e31,10,23,6,7.2
3601,c908a0ad3e31,11,23,6,7.05
3602,c908a0ad3e31,12,23,6,7.47
3603,c908a0ad3e31,13,23,5,6.62
3604,c908a0ad3e31,14,22,7,9.65
3605,c908a0ad3e31,17,23,6,7.13
3606,c908a0ad3e31,18,23,6,7.08
3607,ca730dbf521d,1,0,8,8.1
3608,ca730dbf521d,2,5,11,6.0
3609,ca730dbf521d,3,0,7,7.92
3610,ca730dbf521d,4,0,7,7.12
3611,ca730dbf521d,5,0,6,6.28
3612,ca730dbf521d,6,0,7,7.32
3613,ca730dbf521d,7,23,7,8.38
3614,ca730dbf521d,8,4,11,7.7
3615,ca730dbf521d,9,0,8,8.37
3616,ca730dbf521d,10,23,7,8.48
3617,ca730dbf521d,11,0,8,8.17
3618,ca730dbf521d,12,0,8,8.12
3619,ca730dbf521d,13,0,8,8.28
3620,ca730dbf521d,14,22,7,9.6
3621,ca730dbf521d,15,2,8,6.07
3622,ca730dbf521d,16,0,8,8.73
3623,ca730dbf521d,17,23,7,8.12
3624,ca730dbf521d,18,4,7,3.57
3625,ca730dbf521d,19,23,7,8.65
3626,ca730dbf521d,20,23,8,9.53
3627,ca730dbf521d,21,0,9,9.02
3628,ca730dbf521d,22,23,9,10.77
3629,ca730dbf521d,23,0,9,9.13
3630,ca732a3c37f7,1,4,12,8.25
3631,ca732a3c37f7,2,4,11,7.17
3632,ca732a3c37f7,3,2,12,10.23
3633,ca732a3c37f7,4,3,13,10.57
3634,ca732a3c37f7,5,2,10,8.25
3635,ca732a3c37f7,6,3,14,11.7
3636,ca732a3c37f7,7,5,9,4.5
3637,ca732a3c37f7,8,5,16,11.5
3638,ca732a3c37f7,9,4,15,11.25
3639,ca732a3c37f7,11,20,12,16.3
3640,ca732a3c37f7,12,22,6,8.17
3641,ca732a3c37f7,13,22,6,8.63
3642,ca732a3c37f7,14,21,6,9.38
3643,ca732a3c37f7,15,18,6,12.48
3644,ca732a3c37f7,16,0,11,11.0
3645,cca14d1966c1,1,20,7,11.83
3646,cca14d1966c1,2,21,6,9.62
3647,cca14d1966c1,3,21,7,10.33
3648,cca14d1966c1,4,21,6,9.32
3649,cca14d1966c1,6,21,10,13.08
3650,cca14d1966c1,7,21,7,10.33
3651,cca14d1966c1,9,21,7,10.52
3652,cca14d1966c1,10,21,7,10.18
3653,cca14d1966c1,12,1,7,6.68
3654,cca14d1966c1,14,21,6,9.7
3655,cca14d1966c1,15,19,6,11.57
3656,cca14d1966c1,16,21,6,9.3
3657,cca14d1966c1,18,21,9,12.6
3658,cca14d1966c1,19,21,7,10.3
3659,cca14d1966c1,20,21,6,9.13
3660,cca14d1966c1,21,22,9,11.38
3661,cca14d1966c1,22,21,6,9.87
3662,ccdee561ee5d,1,21,6,9.57
3663,ccdee561ee5d,2,22,6,8.43
3664,ccdee561ee5d,4,1,8,7.47
3665,ccdee561ee5d,5,22,8,10.47
3666,ccdee561ee5d,6,2,7,5.7
3667,ccdee561ee5d,7,22,5,7.57
3668,ccdee561ee5d,8,21,6,9.9
3669,ccdee561ee5d,11,22,7,9.37
3670,ccdee561ee5d,13,23,6,7.18
3671,ccdee561ee5d,14,23,5,6.48
3672,ccdee561ee5d,18,23,7,8.38
3673,ccdee561ee5d,19,21,5,8.32
3674,ccdee561ee5d,24,0,6,6.55
3675,ccdee561ee5d,25,23,8,9.62
3676,ccdee561ee5d,26,2,6,4.08
3677,ccdee561ee5d,27,20,6,10.85
3678,ccdee561ee5d,28,22,5,7.27
3679,ccdee561ee5d,30,22,5,7.53
3680,ccdee561ee5d,31,23,6,7.07
3681,ccdee561ee5d,32,21,7,10.48
3682,ccdee561ee5d,33,21,6,9.62
3683,ce85771a714c,1,15,1,10.18
3684,ce85771a714c,2,19,1,6.5
3685,ce85771a714c,3,21,10,13.18
3686,ce9164297046,1,23,6,7.45
3687,ce9164297046,2,21,6,9.1
3688,ce9164297046,3,22,7,9.68
3689,ce9164297046,4,23,7,8.12
3690,ce9164297046,5,21,6,9.48
3691,ce9164297046,6,21,6,9.18
3692,ce9164297046,7,22,6,8.18
3693,ce9164297046,8,21,6,9.3
3694,ce9164297046,9,21,6,9.1
3695,ce9164297046,10,0,7,7.17
3696,ce9164297046,11,22,8,10.18
3697,ce9164297046,12,22,6,8.53
3698,ce9164297046,13,21,6,9.57
3699,ce9164297046,14,0,6,6.47
3700,ce9164297046,16,21,6,9.4
3701,ce9164297046,17,22,7,9.07
3702,ce9164297046,18,21,8,11.55
3703,ce9164297046,20,20,6,10.05
3704,ce9164297046,21,21,6,9.32
3705,ce9164297046,22,21,6,9.0
3706,ce9164297046,23,21,6,9.3
3707,ce9164297046,24,23,7,8.5
3708,cf13ed7e457a,1,0,7,7.48
3709,cfeb11428dd7,1,22,7,9.3
3710,cfeb11428dd7,2,2,7,5.02
3711,cfeb11428dd7,3,21,8,11.95
3712,cfeb11428dd7,4,23,7,8.65
3713,cfeb11428dd7,13,22,7,9.37
3714,cfeb11428dd7,15,23,6,7.7
3715,cfeb11428dd7,26,22,7,9.3
3716,cfeb11428dd7,28,23,8,9.28
3717,cfeb11428dd7,30,0,7,7.17
3718,d043c0ca71cd,1,21,6,9.08
3719,d043c0ca71cd,3,22,6,8.62
3720,d043c0ca71cd,4,22,7,9.33
3721,d043c0ca71cd,5,22,6,8.4
3722,d043c0ca71cd,6,21,7,10.3
3723,d043c0ca71cd,7,21,6,9.32
3724,d043c0ca71cd,8,23,7,8.47
3725,d043c0ca71cd,9,21,7,10.25
3726,d043c0ca71cd,10,21,6,9.07
3727,d043c0ca71cd,12,22,8,10.45
3728,d043c0ca71cd,14,22,6,8.13
3729,d043c0ca71cd,15,21,6,9.25
3730,d043c0ca71cd,16,19,6,11.5
3731,d043c0ca71cd,19,20,6,10.18
3732,d043c0ca71cd,20,22,6,8.12
3733,d043c0ca71cd,21,23,6,7.25
3734,d043c0ca71cd,22,22,6,8.55
3735,d043c0ca71cd,23,21,6,9.23
3736,d043c0ca71cd,26,21,6,9.12
3737,d043c0ca71cd,27,21,6,9.28
3738,d043c0ca71cd,28,21,6,9.8
3739,d043c0ca71cd,29,22,7,9.0
3740,d043c0ca71cd,30,21,6,9.25
3741,d043c0ca71cd,34,21,6,9.65
3742,d043c0ca71cd,35,22,7,9.37
3743,d043c0ca71cd,36,22,7,9.12
3744,d043c0ca71cd,37,21,6,9.57
3745,d043c0ca71cd,38,21,8,11.37
3746,d043c0ca71cd,40,21,6,9.57
3747,d043c0ca71cd,41,22,6,8.33
3748,d043c0ca71cd,42,22,6,8.25
3749,d043c0ca71cd,43,1,6,5.28
3750,d0f613c700f7,1,1,6,5.43
3751,d0f613c700f7,2,23,5,6.8
3752,d0f613c700f7,3,21,6,9.05
3753,d0f613c700f7,4,22,5,7.25
3754,d0f613c700f7,5,23,6,7.07
3755,d0f613c700f7,6,2,5,3.4
3756,d0f613c700f7,7,22,6,8.22
3757,d0f613c700f7,8,21,6,9.32
3758,d0f613c700f7,10,0,9,9.13
3759,d0f613c700f7,11,1,8,7.55
3760,d0f613c700f7,12,3,8,5.07
3761,d0f613c700f7,13,23,7,8.2
3762,d0f613c700f7,14,21,9,12.27
3763,d0f613c700f7,15,23,9,10.3
3764,d0f613c700f7,16,1,9,8.25
3765,d0f613c700f7,19,23,10,11.07
3766,d0f613c700f7,20,23,7,8.87
3767,d0f613c700f7,21,22,6,8.05
3768,d0f613c700f7,22,4,7,3.8
3769,d0f613c700f7,23,19,7,12.08
3770,d0f613c700f7,24,22,6,8.45
3771,d0f613c700f7,25,1,9,8.03
3772,d0f613c700f7,26,23,8,9.22
3773,d0f613c700f7,27,20,7,11.5
3774,d0f613c700f7,28,21,6,9.07
3775,d0f613c700f7,29,21,6,9.53
3776,d0f613c700f7,30,21,6,9.37
3777,d0f613c700f7,31,21,6,9.53
3778,d0f613c700f7,32,23,7,8.17
3779,d0f613c700f7,33,23,8,9.05
3780,d0f613c700f7,34,21,6,9.52
3781,d0f613c700f7,35,21,6,9.08
3782,d150801f3145,1,22,7,9.53
3783,d150801f3145,2,0,6,6.1
3784,d150801f3145,3,21,8,11.25
3785,d150801f3145,4,22,8,10.08
3786,d150801f3145,5,22,9,11.5
3787,d150801f3145,6,23,9,10.0
3788,d150801f3145,7,23,8,9.7
3789,d150801f3145,8,23,7,8.25
3790,d150801f3145,9,23,8,9.08
3791,d150801f3145,10,22,8,10.25
3792,d150801f3145,11,22,8,10.25
3793,d150801f3145,12,23,9,10.27
3794,d150801f3145,13,23,8,9.57
3795,d150801f3145,14,22,8,10.32
3796,d150801f3145,15,23,9,10.1
3797,d150801f3145,16,22,4,6.15
3798,d150801f3145,17,22,7,9.97
3799,d150801f3145,18,22,7,9.07
3800,d150801f3145,19,22,7,9.52
3801,d150801f3145,20,22,8,10.08
3802,d150801f3145,21,22,7,9.57
3803,d150801f3145,22,22,6,8.8
3804,d150801f3145,23,22,7,9.27
3805,d25e479ecbb7,1,22,7,9.45
3806,d25e479ecbb7,2,21,7,10.12
3807,d25e479ecbb7,3,0,8,8.47
3808,d25e479ecbb7,4,23,7,8.15
3809,d25e479ecbb7,5,2,9,7.32
3810,d25e479ecbb7,6,22,9,11.2
3811,d25e479ecbb7,7,23,8,9.02
3812,d25e479ecbb7,8,22,8,10.3
3813,d25e479ecbb7,9,0,7,7.53
3814,d25e479ecbb7,10,21,7,10.75
3815,d25e479ecbb7,11,22,7,9.65
3816,d25e479ecbb7,12,6,12,6.1
3817,d25e479ecbb7,13,1,10,9.03
3818,d25e479ecbb7,14,23,6,7.1
3819,d25e479ecbb7,15,21,8,11.12
3820,d25e479ecbb7,16,22,6,8.45
3821,d25e479ecbb7,17,22,7,9.13
3822,d25e479ecbb7,18,21,3,6.37
3823,d25e479ecbb7,19,22,7,9.25
3824,d25e479ecbb7,20,1,8,7.32
3825,d25e479ecbb7,21,21,7,10.63
3826,d2d6b9af0553,1,5,8,3.0
3827,d2d6b9af0553,2,0,9,9.47
3828,d2d6b9af0553,3,23,7,8.48
3829,d2d6b9af0553,4,22,7,9.72
3830,d2d6b9af0553,5,23,6,7.75
3831,d2d6b9af0553,6,23,7,8.37
3832,d2d6b9af0553,7,22,6,8.67
3833,d2d6b9af0553,8,1,8,7.37
3834,d2d6b9af0553,9,4,9,5.05
3835,d2d6b9af0553,10,0,8,8.22
3836,d2d6b9af0553,11,23,6,7.47
3837,d2d6b9af0553,12,22,6,8.67
3838,d2d6b9af0553,13,23,7,8.45
3839,d2d6b9af0553,14,23,8,9.18
3840,d2d6b9af0553,15,0,9,9.15
3841,d2fef7e4defd,1,21,6,9.3
3842,d2fef7e4defd,2,22,8,10.57
3843,d2fef7e4defd,4,0,7,7.4
3844,d2fef7e4defd,10,0,8,8.13
3845,d2fef7e4defd,12,21,6,9.0
3846,d2fef7e4defd,13,21,6,9.32
3847,d2fef7e4defd,14,20,6,10.48
3848,d2fef7e4defd,15,20,3,7.93
3849,d2fef7e4defd,16,20,6,10.18
3850,d2fef7e4defd,17,22,7,9.62
3851,d2fef7e4defd,18,22,7,9.57
